price,room_number,square_footage,floor,elevator,balcony,registered,distance
419200.0,3.0,131.0,2,1,0,1,1.787
570000.0,4.0,232.0,0,1,1,1,0.804
300000.0,4.0,99.0,6,1,0,1,1.044
415800.0,3.5,154.0,2,0,1,1,0.8
277000.0,4.0,321.0,6,1,1,1,0.825
169000.0,4.0,86.0,2,0,1,1,0.471
580000.0,4.5,189.0,0,0,1,1,1.157
398000.0,4.5,129.0,2,1,1,1,1.222
854100.0,4.0,219.0,4,1,1,1,0.989
550000.0,4.0,200.0,3,1,1,1,3.642
235000.0,3.0,100.0,4,1,1,1,1.262
233000.0,4.0,101.0,4,1,1,1,0.982
399000.0,4.0,150.0,1,0,1,1,0.882
400000.0,4.0,119.0,2,1,1,1,1.669
389000.0,4.0,158.0,1,0,1,1,1.23
210000.0,2.0,62.0,2,0,1,1,2.842
230000.0,2.5,67.0,1,0,0,1,1.8
220000.0,3.5,103.0,1,0,1,1,1.952
480000.0,3.0,135.0,1,0,0,1,0.589
480000.0,4.0,165.0,5,1,1,0,0.0
480000.0,6.5,237.0,0,1,0,1,3.746
500000.0,5.0,284.0,0,1,1,0,1.618
195000.0,2.0,65.0,2,0,1,0,0.615
159900.0,3.0,78.0,3,1,1,0,3.028
152900.0,4.0,77.0,3,0,1,1,0.335
182900.0,4.0,74.0,3,0,1,1,1.785
179000.0,2.0,55.0,3,1,1,1,0.0
142500.0,2.0,46.0,0,1,0,1,0.443
199000.0,3.0,93.0,3,0,0,0,1.23
195000.0,3.0,127.0,1,0,1,1,9.162
199000.0,3.0,78.0,1,0,1,1,1.222
190000.0,2.0,77.0,3,1,0,1,19.847
195000.0,4.0,83.0,4,1,1,1,0.96
195000.0,3.0,70.0,0,1,1,1,1.022
180000.0,2.5,65.0,6,1,1,1,0.0
205000.0,2.0,75.0,1,1,1,1,2.494
128000.0,3.0,64.0,0,0,1,1,1.379
229000.0,5.0,120.0,1,0,1,1,0.562
230000.0,3.0,95.0,3,0,1,1,1.314
159000.0,3.5,104.0,8,1,1,1,0.562
1380000.0,4.0,290.0,2,1,1,1,3.1
1380000.0,4.0,350.0,0,1,1,1,3.1
730000.0,5.0,177.0,1,1,1,1,5.585
1080000.0,4.0,261.0,0,1,1,1,3.1
668000.0,4.0,167.0,1,1,1,1,2.545
1000000.0,5.0,640.0,8,1,1,1,0.562
185000.0,4.0,128.0,3,0,0,1,0.727
200000.0,4.0,112.0,1,1,1,1,1.244
520000.0,4.0,142.0,2,0,1,0,1.556
145000.0,4.0,83.0,1,0,1,1,1.372
211200.0,4.0,96.0,0,1,0,0,1.398
220000.0,4.0,94.0,5,1,1,1,1.205
480000.0,4.0,142.0,2,1,1,1,1.556
175750.0,4.0,95.0,5,0,1,0,1.23
299000.0,4.0,97.0,1,0,1,1,0.681
185400.0,4.0,99.0,6,1,0,1,1.244
220000.0,4.0,100.0,4,1,0,1,0.727
336000.0,4.0,142.0,6,1,1,0,1.244
425000.0,4.0,186.0,4,1,1,0,1.222
210000.0,4.0,88.0,5,1,1,1,1.994
319000.0,4.0,128.0,4,1,1,1,1.69
2300.0,4.0,88.0,5,1,1,1,1.994
295000.0,4.0,90.0,3,1,1,1,0.768
258060.0,4.0,102.0,5,1,1,0,1.994
210000.0,4.0,88.0,1,1,1,1,1.994
239000.0,4.0,95.0,4,0,1,0,1.555
196000.0,4.0,109.0,1,1,1,1,2.078
224000.0,4.0,88.0,2,0,1,1,1.994
324000.0,4.0,130.0,4,1,1,1,1.69
200000.0,4.0,84.0,7,1,0,1,1.994
240000.0,4.0,106.0,0,1,1,1,2.078
222640.0,4.0,88.0,1,1,1,0,1.994
230000.0,4.0,110.0,2,1,1,1,2.078
240000.0,4.0,102.0,5,1,0,1,1.994
225000.0,4.0,97.0,1,0,0,1,1.23
221950.0,4.0,96.0,6,1,1,0,1.23
188628.0,4.0,86.0,1,1,1,0,1.994
239370.0,4.0,101.0,1,0,1,0,1.994
248850.0,4.0,105.0,7,0,1,0,1.994
230000.0,4.0,109.0,2,1,1,1,2.078
190000.0,4.0,90.0,3,1,1,0,1.994
197395.0,4.0,97.0,1,1,1,0,2.078
290000.0,4.0,88.0,3,1,1,1,2.124
196000.0,4.0,109.0,1,1,1,1,2.078
260000.0,4.0,102.0,1,0,1,0,1.994
224000.0,4.0,88.0,3,0,1,0,1.994
197395.0,4.0,97.0,4,1,1,0,2.078
224000.0,4.0,88.0,3,0,1,0,1.994
236000.0,4.0,88.0,2,1,1,1,2.124
260000.0,4.0,102.0,1,0,1,0,1.994
320000.0,4.0,125.0,1,1,1,1,1.621
250000.0,4.0,88.0,2,0,1,1,2.124
260000.0,4.0,102.0,1,0,1,0,1.994
236016.0,4.0,107.0,1,0,1,0,1.222
224000.0,4.0,88.0,2,0,1,0,1.994
226644.0,4.0,101.0,1,0,1,1,1.23
261139.0,4.0,121.0,7,1,1,1,1.23
220000.0,4.0,106.0,0,1,1,1,2.078
182329.0,4.0,92.0,6,1,1,1,2.124
232300.0,4.0,101.0,2,1,1,0,1.23
237650.0,4.0,103.0,1,1,1,0,1.827
242400.0,4.0,101.0,2,1,1,0,2.44
234600.0,4.0,102.0,5,1,1,0,1.994
242920.0,4.0,121.0,7,1,1,0,1.994
223800.0,4.0,104.0,7,0,1,0,1.994
243000.0,4.0,121.0,7,1,1,1,1.994
243650.0,4.0,97.0,3,1,1,0,1.827
171480.0,4.0,86.0,1,1,1,0,1.994
223250.0,4.0,95.0,4,1,1,1,1.222
154000.0,4.0,114.0,4,1,1,0,1.293
202377.0,4.0,87.0,5,1,0,0,1.994
205000.0,4.0,125.0,3,0,1,1,1.293
180600.0,4.0,86.0,1,1,1,1,1.994
202377.0,4.0,87.0,1,1,0,0,1.994
233979.0,4.0,101.0,5,1,0,0,1.994
196000.0,4.0,109.0,1,1,1,1,2.078
2160.0,4.0,101.0,1,1,0,0,2.078
115000.0,4.0,96.0,0,1,1,1,0.804
202400.0,4.0,88.0,5,1,1,1,1.23
139000.0,4.0,118.0,12,1,1,1,2.741
212000.0,4.0,101.0,4,1,1,1,1.16
570000.0,4.0,230.0,0,1,1,1,0.804
205000.0,2.0,53.0,2,1,1,1,1.702
369000.0,3.5,115.0,5,1,1,1,0.735
650000.0,6.0,260.0,3,1,1,1,2.175
258100.0,3.0,89.0,0,1,1,0,1.881
255000.0,3.0,70.0,2,1,1,1,1.361
256143.0,6.0,160.0,2,0,1,1,1.379
750000.0,4.0,240.0,4,1,1,1,3.131
749000.0,5.5,214.0,0,1,0,1,2.545
95000.0,4.0,61.0,2,0,1,1,0.577
240000.0,4.0,142.0,2,0,0,1,0.048
240000.0,4.0,142.0,2,0,0,1,0.048
173000.0,4.0,109.0,3,0,1,1,0.41
255000.0,4.0,101.0,1,0,1,1,0.754
255000.0,4.0,120.0,1,0,1,1,0.754
125000.0,4.0,81.0,0,0,0,1,0.569
170000.0,4.0,100.0,4,0,1,1,0.923
305000.0,4.0,134.0,2,0,1,1,0.776
232500.0,4.0,150.0,3,0,0,1,0.18
169000.0,4.0,100.0,3,0,1,1,0.923
255000.0,4.0,101.0,1,0,1,1,0.754
240000.0,4.0,142.0,2,0,0,1,0.048
240000.0,4.0,142.0,2,0,0,1,0.048
125000.0,4.0,81.0,0,0,0,1,0.569
232500.0,4.0,131.0,3,0,0,0,0.18
266000.0,4.0,150.0,1,0,1,1,1.316
199000.0,4.0,129.0,1,0,1,1,0.465
186000.0,4.0,120.0,3,0,0,1,0.18
186000.0,4.0,120.0,2,0,0,1,0.18
232000.0,4.0,150.0,2,0,0,1,0.18
248000.0,3.0,86.0,2,0,1,1,2.027
250700.0,4.5,109.0,6,1,1,1,1.327
248000.0,4.5,140.0,5,1,1,0,1.62
249000.0,4.0,160.0,1,0,1,1,1.059
854000.0,4.0,219.0,4,1,1,1,2.545
1000000.0,8.0,1200.0,0,0,0,0,2.118
200000.0,4.0,106.0,0,1,1,1,1.073
200000.0,2.5,64.0,2,0,1,1,0.98
73700.0,3.0,67.0,2,0,0,1,2.06
73700.0,3.0,67.0,2,0,0,1,2.06
105000.0,3.0,76.0,0,0,1,1,5.127
73700.0,3.0,67.0,2,0,0,1,2.06
270000.0,4.0,149.0,2,0,1,1,0.804
55000.0,1.5,44.0,0,1,1,1,1.209
37000.0,1.5,33.0,0,0,0,1,1.209
78200.0,1.5,44.0,1,1,0,1,2.467
79200.0,1.5,44.0,1,1,0,1,1.633
95000.0,1.5,53.0,6,0,1,1,1.612
95000.0,1.5,44.0,6,1,0,1,1.209
37000.0,1.5,33.0,0,0,0,1,1.209
78000.0,1.5,44.0,1,1,0,1,1.633
95000.0,1.5,56.0,6,1,0,1,1.291
57000.0,1.5,32.0,6,1,0,0,1.209
72000.0,1.5,49.0,2,0,1,1,1.209
125000.0,1.5,81.0,6,1,0,1,1.209
65000.0,1.0,42.0,6,1,1,0,1.209
197000.0,3.0,85.0,0,1,1,1,1.128
199500.0,3.0,114.0,6,1,1,0,10.251
199000.0,3.0,200.0,1,0,0,0,3.818
195000.0,3.0,65.0,1,1,1,0,1.881
195000.0,2.0,77.0,3,1,0,1,0.533
200000.0,2.0,67.0,0,0,0,1,19.598
195000.0,3.0,100.0,4,0,1,1,1.844
37000.0,1.0,33.0,0,0,0,1,1.209
195000.0,3.0,78.0,2,1,1,1,4.15
200000.0,2.0,113.0,6,1,1,1,8.296
175000.0,3.0,79.0,5,1,0,1,1.841
79000.0,1.0,35.0,3,0,1,1,1.695
258000.0,4.0,112.0,3,1,0,1,1.032
255000.0,4.0,108.0,2,0,1,1,19.598
78000.0,2.5,54.0,6,0,1,1,3.29
87000.0,2.5,58.0,0,1,0,1,2.014
117000.0,2.5,70.0,0,1,1,1,2.014
99000.0,1.0,36.0,3,0,0,0,2.512
78900.0,1.0,40.0,3,0,1,1,1.695
79000.0,1.0,40.0,3,0,1,1,1.695
75000.0,1.0,28.0,11,1,1,1,1.695
98000.0,2.5,70.0,0,1,1,1,1.987
105000.0,2.5,70.0,0,1,1,1,1.987
117000.0,2.5,60.0,0,1,0,0,2.431
159600.0,3.0,84.0,11,1,0,1,8.812
78000.0,1.0,32.0,4,0,1,1,1.23
77000.0,2.5,67.0,0,0,1,0,12.807
77000.0,3.5,70.0,4,1,1,1,19.902
76950.0,2.5,57.0,4,0,0,1,4.633
240000.0,4.0,160.0,0,0,1,1,8.942
240000.0,4.5,100.0,7,1,1,0,1.44
240000.0,4.0,160.0,2,0,1,1,4.363
82000.0,2.5,70.0,1,1,1,1,4.869
97000.0,3.5,85.0,2,0,1,1,2.915
37800.0,0.5,27.0,2,0,1,1,3.189
70000.0,3.0,56.0,5,1,0,0,1.244
41190.0,0.5,29.0,2,0,1,1,3.189
78000.0,1.0,32.0,4,0,1,1,1.23
109080.0,1.0,46.0,1,1,1,0,1.23
95000.0,1.0,33.0,2,1,1,0,1.634
78000.0,1.0,32.0,4,0,1,1,1.23
95000.0,1.0,33.0,2,1,1,0,1.634
95000.0,1.0,33.0,2,1,1,0,1.634
95000.0,1.0,33.0,2,1,1,0,1.634
79000.0,1.0,33.0,4,0,1,1,1.23
105000.0,4.0,110.0,1,0,1,1,3.088
99000.0,3.5,110.0,5,1,1,1,0.398
105000.0,4.0,110.0,1,0,1,1,2.269
93000.0,4.0,110.0,1,0,1,1,3.088
90000.0,0.5,24.0,5,1,0,1,1.295
104990.0,4.0,142.0,1,0,1,1,3.088
110000.0,3.0,80.0,0,1,1,1,5.261
94900.0,4.5,80.0,5,1,1,1,4.906
97000.0,3.5,85.0,0,0,1,1,2.915
75000.0,2.0,53.0,2,0,1,1,4.958
92500.0,4.0,93.0,5,1,1,0,0.398
38000.0,0.5,27.0,1,0,1,1,3.088
238900.0,3.0,123.0,7,1,0,1,1.327
237000.0,4.0,79.0,2,1,1,1,1.212
235000.0,2.5,54.0,2,0,1,1,1.216
59900.0,0.5,25.0,0,0,0,1,1.004
65000.0,0.5,27.0,0,0,0,1,1.23
238000.0,3.0,83.0,4,1,1,1,19.248
232500.0,4.0,150.0,3,0,0,1,0.18
230000.0,2.0,60.0,2,0,0,0,2.514
350000.0,4.0,84.0,1,0,1,1,1.455
279900.0,4.0,102.0,1,0,1,1,1.21
300000.0,4.0,98.0,3,1,1,1,1.455
320000.0,4.0,115.0,3,1,1,1,1.21
237000.0,4.0,79.0,2,1,1,1,1.212
350000.0,4.0,84.0,1,0,1,1,1.455
160000.0,3.0,80.0,5,1,1,1,19.248
371000.0,3.0,106.0,2,1,1,1,19.399
235000.0,2.0,53.0,4,1,1,1,17.086
235000.0,4.0,102.0,2,1,1,1,1.32
235200.0,3.5,98.0,6,1,1,0,1.44
230000.0,2.5,70.0,1,0,0,1,1.8
96000.0,2.0,68.0,6,1,1,1,2.973
192800.0,3.5,80.0,4,1,1,1,1.221
192800.0,3.5,80.0,4,1,1,1,1.221
180000.0,3.5,86.0,11,0,1,1,1.221
169000.0,3.5,83.0,3,0,0,1,2.048
74000.0,2.0,52.0,4,0,1,1,4.724
60000.0,2.5,55.0,0,0,0,1,241.962
39200.0,0.5,28.0,2,0,1,1,3.189
40600.0,0.5,29.0,2,0,0,1,3.189
125000.0,2.5,79.0,1,0,1,1,5.317
125000.0,3.0,72.0,1,0,1,1,5.317
79900.0,2.0,60.0,1,0,1,1,0.398
70150.0,2.5,46.0,5,0,0,1,5.317
80000.0,2.5,56.0,4,0,1,1,4.506
80000.0,2.0,60.0,4,1,1,1,0.398
48500.0,0.5,23.0,3,0,1,1,4.505
105000.0,4.0,110.0,1,0,1,1,3.088
41500.0,1.5,33.0,0,0,0,1,1.559
79900.0,2.0,54.0,1,1,1,1,0.398
53020.0,1.5,38.0,2,0,1,1,3.189
60200.0,1.5,43.0,2,0,1,1,3.189
59000.0,3.0,61.0,0,0,0,1,5.384
53340.0,1.5,38.0,2,0,1,1,3.189
125000.0,3.0,79.0,1,0,1,1,5.317
53200.0,1.5,38.0,2,0,1,1,3.189
124000.0,3.0,79.0,1,0,1,1,5.317
118000.0,2.5,61.0,2,1,1,1,1.653
360000.0,4.0,125.0,3,1,1,1,1.025
155000.0,4.0,90.0,5,0,0,1,2.048
290000.0,4.0,116.0,0,0,1,1,0.753
490000.0,4.0,180.0,7,1,1,0,1.603
195000.0,4.0,110.0,2,0,1,1,2.101
417000.0,4.0,139.0,2,0,1,1,0.421
500000.0,4.0,186.0,7,1,1,1,1.603
369000.0,4.0,177.0,0,0,1,1,1.202
270000.0,4.0,100.0,0,0,0,1,1.385
324000.0,4.0,120.0,5,0,1,1,0.421
324000.0,4.0,120.0,5,1,1,1,1.211
350000.0,4.0,170.0,0,0,0,1,0.822
417000.0,4.0,154.0,2,0,1,1,1.08
195000.0,4.0,110.0,2,0,0,1,2.101
350000.0,4.0,147.0,2,0,0,1,1.385
424000.0,4.0,106.0,1,0,1,1,1.431
319000.0,4.0,103.0,1,0,1,1,0.974
190000.0,4.0,94.0,4,0,1,1,1.128
350000.0,4.0,117.0,2,0,0,1,0.359
350000.0,4.0,114.0,3,0,1,1,0.589
400000.0,4.0,107.0,6,1,1,1,1.038
230000.0,4.0,127.0,1,0,0,1,2.449
195000.0,4.0,127.0,1,0,0,1,1.864
350000.0,4.0,112.0,2,1,1,1,0.974
280000.0,4.0,109.0,4,0,0,1,0.753
210000.0,4.0,79.0,1,0,0,1,2.573
160000.0,4.0,90.0,5,0,1,1,2.048
417000.0,4.0,139.0,2,0,1,1,1.211
564580.0,4.0,184.0,4,0,0,1,1.118
200000.0,4.0,91.0,6,1,1,1,1.149
273000.0,4.0,91.0,1,1,1,1,0.144
350000.0,4.0,93.0,0,0,0,1,1.337
240000.0,4.0,101.0,4,0,1,1,0.144
500000.0,4.0,182.0,7,1,1,1,2.544
299500.0,4.0,106.0,3,1,1,1,0.393
395000.0,4.0,177.0,0,0,1,1,1.202
299300.0,4.0,106.0,3,1,1,1,0.393
195000.0,4.0,127.0,1,0,0,1,1.864
195000.0,4.0,127.0,1,0,0,1,2.59
603900.0,4.0,183.0,4,1,1,1,1.433
343000.0,4.0,177.0,0,0,0,1,1.202
330000.0,4.0,90.0,2,0,1,1,0.798
230000.0,4.0,127.0,1,0,0,1,2.59
299000.0,4.0,106.0,3,1,1,1,0.735
490000.0,4.0,186.0,7,1,1,0,1.603
490000.0,4.0,186.0,7,1,1,1,2.544
351000.0,4.0,117.0,3,1,1,1,0.144
85000.0,4.5,73.0,4,0,1,1,3.779
160000.0,4.0,90.0,2,0,0,0,4.541
135000.0,4.0,97.0,3,0,1,1,5.323
135000.0,4.0,85.0,3,0,1,1,5.323
136000.0,4.0,90.0,0,0,1,0,4.313
285000.0,4.0,83.0,2,1,1,1,0.724
269000.0,4.0,102.0,1,1,1,1,0.525
270000.0,3.0,87.0,5,1,1,1,0.393
319000.0,5.0,138.0,1,1,1,1,0.0
46000.0,0.5,19.0,0,1,1,1,1.4
120000.0,2.5,59.0,8,1,1,1,0.72
253000.0,4.0,116.0,8,1,1,1,0.72
119990.0,2.0,67.0,1,1,1,1,0.72
165000.0,2.5,71.0,4,1,1,1,1.4
185000.0,3.5,95.0,4,0,1,1,1.4
180000.0,4.0,183.0,4,0,1,1,3.806
124000.0,2.0,61.0,1,1,1,1,1.4
110000.0,4.0,90.0,1,0,1,0,3.699
250000.0,4.0,96.0,10,1,1,1,1.179
163000.0,4.0,95.0,11,1,1,1,1.179
83000.0,4.0,75.0,4,0,1,0,2.706
129500.0,4.0,92.0,1,0,1,1,3.596
135000.0,2.0,65.0,1,1,1,1,0.72
185000.0,3.0,95.0,4,1,1,1,1.4
185000.0,3.0,95.0,4,1,1,1,1.4
82000.0,2.5,74.0,-1,0,1,1,3.449
181000.0,3.0,96.0,1,1,1,1,1.4
150000.0,2.0,62.0,3,1,0,1,1.4
82500.0,2.0,33.0,2,1,0,1,0.804
185000.0,3.0,95.0,4,1,1,1,1.4
82500.0,2.0,33.0,2,1,0,1,0.804
84900.0,2.5,52.0,3,0,0,1,1.076
82800.0,2.0,44.0,0,1,1,1,2.535
82500.0,2.0,33.0,1,1,0,1,0.804
82500.0,2.0,33.0,1,1,0,1,0.804
85000.0,3.5,83.0,0,0,0,1,1.144
85000.0,1.5,50.0,0,0,1,1,2.386
82000.0,1.5,58.0,1,0,1,1,9.365
83000.0,4.0,75.0,4,0,1,0,2.706
95000.0,2.5,40.0,1,0,0,1,0.927
84600.0,2.5,60.0,0,0,1,1,9.365
231000.0,2.5,66.0,2,1,1,1,1.005
132500.0,2.5,73.0,7,1,1,1,1.23
189000.0,2.5,69.0,3,1,1,1,1.205
182750.0,2.5,73.0,1,1,1,1,0.559
184000.0,2.5,67.0,5,1,1,1,1.205
130000.0,2.5,58.0,2,0,0,1,0.23
148000.0,2.5,48.0,2,0,0,1,0.23
139000.0,2.5,66.0,0,1,1,1,0.91
250000.0,2.5,70.0,1,1,1,1,1.201
212000.0,2.5,80.0,5,1,1,1,0.866
139000.0,2.5,66.0,0,1,1,1,0.54
205000.0,2.5,82.0,0,1,1,1,0.283
115000.0,2.5,53.0,0,0,1,1,0.527
130000.0,1.5,42.0,3,1,0,1,2.532
127000.0,2.0,66.0,3,1,1,1,0.0
130000.0,4.0,100.0,5,0,1,1,1.62
82000.0,2.0,46.0,20,0,0,0,3.378
132000.0,2.0,66.0,3,1,1,1,0.0
110000.0,2.0,61.0,0,1,1,1,7.611
108990.0,2.0,66.0,8,1,1,1,0.0
87000.0,2.0,48.0,4,0,1,1,9.87
160000.0,6.0,134.0,2,0,1,1,4.191
40000.0,0.5,23.0,1,0,1,1,3.596
191700.0,5.0,142.0,1,0,1,1,4.495
109000.0,5.0,81.0,1,0,1,0,4.286
420000.0,4.0,140.0,1,0,1,0,0.525
160000.0,6.0,134.0,2,0,0,1,4.191
130000.0,3.5,134.0,2,0,1,1,3.619
140000.0,3.5,95.0,2,0,1,1,5.323
132600.0,4.0,115.0,1,0,1,1,4.289
79000.0,3.0,55.0,3,0,1,1,4.161
85000.0,3.5,114.0,0,0,0,0,4.768
84500.0,3.0,97.0,0,0,1,1,4.289
132000.0,5.0,110.0,1,0,1,1,4.839
53500.0,0.5,32.0,0,0,1,1,4.375
74000.0,2.5,66.0,2,0,1,0,4.47
74000.0,2.5,66.0,2,0,1,0,4.47
69900.0,3.0,66.0,2,0,1,0,4.654
117000.0,3.0,90.0,3,0,1,1,5.259
65000.0,3.0,62.0,4,0,1,0,4.429
369000.0,3.5,117.0,5,1,1,1,0.735
347630.0,4.0,137.0,6,1,1,1,0.562
132000.0,5.0,127.0,4,0,1,1,3.292
150000.0,5.0,90.0,2,0,1,1,4.613
399999.0,6.0,200.0,2,0,1,1,3.423
147000.0,5.0,90.0,2,0,1,1,4.613
460000.0,5.0,125.0,0,1,0,1,1.765
145000.0,3.0,87.0,10,1,1,1,0.0
143000.0,3.0,87.0,10,1,1,1,0.0
115000.0,2.0,60.0,2,1,1,1,1.179
180000.0,2.0,70.0,4,0,1,1,1.682
97000.0,2.0,54.0,4,0,1,1,1.682
180000.0,2.0,66.0,4,0,0,0,1.682
135000.0,2.0,65.0,5,1,1,1,1.179
182000.0,3.5,104.0,4,0,1,1,1.637
128000.0,2.5,69.0,3,0,1,1,2.37
188000.0,4.0,94.0,8,1,1,1,2.37
130000.0,2.5,71.0,4,0,1,1,1.637
140000.0,2.5,72.0,10,1,1,1,2.37
119900.0,3.5,80.0,9,1,1,1,1.844
114000.0,3.5,69.0,4,0,1,1,2.37
130000.0,2.5,72.0,4,0,1,1,1.637
125000.0,2.5,71.0,4,0,0,1,1.637
130000.0,2.5,71.0,4,0,1,1,1.637
140000.0,2.5,72.0,10,1,1,1,2.37
128000.0,2.5,69.0,3,0,1,1,2.37
114000.0,2.5,69.0,4,0,1,1,2.37
128000.0,2.5,69.0,3,0,1,1,2.37
114000.0,3.5,69.0,4,0,1,1,2.37
128000.0,2.5,69.0,3,0,1,1,2.37
149000.0,2.0,72.0,1,1,1,1,1.682
128000.0,3.0,79.0,0,0,1,0,1.685
59200.0,1.0,32.0,0,0,0,0,2.572
86400.0,2.0,48.0,2,0,0,0,2.572
96000.0,2.5,65.0,12,0,1,1,2.822
82650.0,2.0,44.0,1,0,0,0,2.572
180000.0,3.0,86.0,3,1,1,1,4.15
102000.0,2.0,51.0,1,1,1,1,2.724
78300.0,2.0,43.0,2,0,1,0,2.572
1900.0,2.0,49.0,1,0,1,1,2.572
90000.0,2.0,44.0,5,1,1,1,18.95
89900.0,3.0,61.0,3,0,0,1,4.313
86300.0,2.0,48.0,2,0,1,0,2.572
89700.0,3.0,76.0,2,0,1,0,12.807
91000.0,3.0,80.0,6,0,1,0,0.485
89500.0,3.0,98.0,2,0,1,1,3.688
129990.0,2.0,45.0,10,1,1,0,1.853
130000.0,3.0,75.0,1,0,1,1,2.104
195000.0,3.0,110.0,4,0,1,0,19.853
199000.0,3.0,92.0,4,0,0,1,2.003
275000.0,3.0,98.0,7,0,1,1,18.744
145000.0,3.0,82.0,1,0,0,1,2.37
359000.0,3.0,84.0,1,0,1,1,19.212
315000.0,3.0,124.0,3,1,1,1,1.863
300000.0,3.0,85.0,0,0,0,1,0.0
270000.0,3.0,70.0,3,1,0,1,0.759
205000.0,3.0,76.0,0,1,1,1,0.98
350000.0,3.0,106.0,1,0,1,1,1.21
271000.0,3.0,98.0,3,1,1,1,1.42
135000.0,3.0,80.0,100,0,1,1,1.846
300000.0,3.0,83.0,3,1,1,1,19.669
380000.0,3.0,99.0,4,1,0,1,59.605
137500.0,3.0,55.0,1,0,0,1,19.326
169000.0,3.0,88.0,5,0,0,1,1.863
299000.0,3.0,100.0,6,1,1,1,19.587
120000.0,3.0,80.0,-1,0,0,1,1.431
185000.0,3.0,80.0,1,0,1,1,19.212
126500.0,3.5,71.0,0,1,1,1,1.612
160000.0,3.5,85.0,2,1,1,1,1.209
148000.0,3.5,75.0,6,1,1,1,1.209
177000.0,3.5,95.0,5,1,1,0,1.291
160000.0,3.5,101.0,1,1,1,1,2.116
159000.0,3.5,92.0,4,1,1,1,1.209
199793.0,3.0,97.0,10,1,1,0,0.0
179800.0,3.5,120.0,0,1,1,1,1.209
165000.0,3.5,87.0,5,1,1,1,1.612
179800.0,3.5,120.0,0,1,1,1,1.291
208670.0,3.0,95.0,2,1,1,0,0.0
202683.0,3.0,99.0,10,1,1,0,0.0
209132.0,3.0,95.0,4,1,1,0,0.0
209132.0,3.0,95.0,6,1,1,0,0.0
209132.0,3.0,95.0,4,1,1,0,0.0
217382.0,4.0,99.0,1,1,1,0,0.0
208670.0,3.0,95.0,1,1,1,0,0.0
143000.0,3.0,87.0,10,1,1,1,0.0
209132.0,3.0,95.0,3,1,1,0,0.0
120405.0,2.0,52.0,1,1,1,0,0.0
93900.0,1.5,50.0,12,1,0,1,5.159
159500.0,2.0,65.0,1,0,1,0,5.159
199500.0,3.0,81.0,4,0,0,1,0.91
199000.0,3.0,78.0,1,0,1,1,1.222
149000.0,3.0,87.0,10,1,0,1,0.0
253000.0,3.0,92.0,0,0,1,0,1.293
2500.0,3.0,69.0,0,1,0,0,1.032
228000.0,3.0,82.0,3,0,1,1,0.96
199000.0,3.0,78.0,1,0,0,1,1.222
182500.0,3.0,73.0,2,1,1,0,1.23
207500.0,3.0,83.0,4,1,1,0,1.23
165000.0,3.0,62.0,4,1,0,1,0.614
199000.0,3.0,78.0,1,1,1,1,1.222
148000.0,3.0,76.0,0,1,0,1,1.095
199000.0,3.0,78.0,0,1,1,1,1.222
165000.0,3.0,62.0,4,1,0,1,1.23
130000.0,3.0,86.0,3,1,1,1,0.0
121330.0,3.0,55.0,10,1,1,0,0.0
116666.0,1.0,53.0,10,1,1,0,0.0
195000.0,3.0,80.0,1,0,1,0,1.23
131000.0,3.0,57.0,0,0,1,1,0.965
125466.0,1.0,57.0,10,1,1,0,0.0
208670.0,3.0,95.0,2,1,1,0,0.0
108000.0,2.5,66.0,0,1,1,1,5.159
103270.0,1.0,45.0,10,1,1,0,0.0
109000.0,2.5,66.0,0,1,1,1,5.159
140000.0,2.0,72.0,6,1,1,1,1.007
105000.0,2.0,67.0,4,1,0,1,1.862
102000.0,2.0,56.0,6,0,0,1,1.291
109000.0,2.5,68.0,0,1,1,1,5.159
109000.0,2.5,66.0,0,1,1,0,5.159
150000.0,2.5,71.0,0,1,0,1,3.378
126500.0,2.0,71.0,0,0,1,1,1.612
95000.0,2.0,56.0,6,1,0,1,1.209
95000.0,2.0,56.0,6,1,0,1,1.291
148000.0,3.0,74.0,11,1,1,1,2.37
127000.0,2.0,56.0,8,1,1,1,1.844
147900.0,3.0,66.0,11,1,1,1,2.37
170000.0,3.0,82.0,1,1,1,1,2.213
115000.0,2.0,53.0,8,1,1,1,1.472
147900.0,3.0,74.0,11,1,1,1,2.37
115000.0,2.0,53.0,8,1,1,1,1.472
118000.0,2.0,67.0,5,1,1,1,1.844
118000.0,2.0,67.0,5,1,1,1,1.844
125000.0,2.0,67.0,6,1,1,1,1.844
169900.0,3.0,75.0,1,0,1,1,1.74
242000.0,3.0,89.0,2,1,1,1,1.42
207000.0,3.0,90.0,5,1,0,1,1.028
255000.0,3.0,94.0,1,1,1,1,19.704
260000.0,3.0,93.0,1,1,1,1,2.207
220000.0,3.0,67.0,2,0,1,1,1.062
184990.0,3.0,73.0,1,1,1,1,1.791
349900.0,3.0,84.0,1,0,1,1,1.455
96000.0,3.0,50.0,0,0,0,1,2.118
220000.0,3.0,84.0,4,1,1,1,1.863
175000.0,3.0,83.0,4,0,1,1,0.546
132000.0,3.0,67.0,6,0,1,1,0.99
206000.0,3.0,71.0,9,1,1,1,19.06
240000.0,3.0,81.0,1,0,0,1,1.64
184900.0,3.0,73.0,1,1,1,1,1.791
185000.0,3.0,77.0,2,1,1,1,1.791
231000.0,3.0,73.0,0,1,1,1,18.946
