id,price,link,offer_type,property_type,city,municipality,room_number,square_footage,heating,floor,bathroom_number,build_year,elevator,balcony,land_area,registered,parking
3021,63000,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/kralja-petra-i/5f633b350c7cde68e80a1468,prodaja,stanovi,Beograd,"Mladenovac opština",2.5,63,"grejanje na gas",NULL,1,2020,1,1,0,0,0
9821,62750,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61b8eecf3e8e9a1f27276718,prodaja,stanovi,Zlatibor,Zlatibor,1.5,46,NULL,NULL,1,2020,0,1,0,1,0
9142,62600,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/5eb0345f27317157bf0f6681,prodaja,stanovi,"Novi Sad","Gradske lokacije",1.5,38,"grejanje na gas",NULL,1,2020,1,1,0,0,0
9820,62300,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61b8eece3e8e9a1f27276714,prodaja,stanovi,Zlatibor,Zlatibor,1.5,46,NULL,NULL,1,2020,0,1,0,1,0
9819,62200,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61b8eece3e8e9a1f27276710,prodaja,stanovi,Zlatibor,Zlatibor,1.5,46,NULL,NULL,1,2020,0,1,0,1,0
9795,62000,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61ddd8fd73765e3e61344a34,prodaja,stanovi,Zlatibor,Zlatibor,1.5,46,NULL,NULL,1,2020,0,1,0,1,0
19556,62000,https://www.4zida.rs/prodaja/stanovi/nis/oglas/cirila-i-metodija/61bc673aa6d81a164e3ccbae,prodaja,stanovi,Niš,Medijana,1,30,"etažno grejanje",NULL,1,2020,1,1,0,1,1
9802,61950,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61df2a776c947619d069654c,prodaja,stanovi,Zlatibor,Zlatibor,1.5,46,NULL,NULL,1,2020,0,1,0,1,0
9808,61950,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61cf3c3366aead000816add0,prodaja,stanovi,Zlatibor,Zlatibor,1.5,46,NULL,NULL,1,2020,0,1,0,1,0
9813,61950,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61940491cfde7f080f20138f,prodaja,stanovi,Zlatibor,Zlatibor,1.5,46,NULL,NULL,1,2020,0,1,0,1,0
9810,61900,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61d4662899ac0059c5189ca4,prodaja,stanovi,Zlatibor,Zlatibor,1.5,46,NULL,NULL,1,2020,0,1,0,1,0
9797,61800,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61d4662799ac0059c5189c9c,prodaja,stanovi,Zlatibor,Zlatibor,1.5,45,NULL,NULL,1,2020,0,1,0,1,0
9806,61800,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61e07bfe5c3fd478d010ade9,prodaja,stanovi,Zlatibor,Zlatibor,1.5,45,NULL,NULL,1,2020,0,1,0,1,0
9809,61800,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61d4662899ac0059c5189ca0,prodaja,stanovi,Zlatibor,Zlatibor,1.5,45,NULL,NULL,1,2020,0,1,0,1,0
9812,61800,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61ab6b334277d552c709f78c,prodaja,stanovi,Zlatibor,Zlatibor,1.5,45,NULL,NULL,1,2020,0,1,0,1,0
9798,61700,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61dc87789552aa1986578c2a,prodaja,stanovi,Zlatibor,Zlatibor,1.5,45,NULL,NULL,1,2020,0,1,0,1,0
9800,61650,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61dc87779552aa1986578c26,prodaja,stanovi,Zlatibor,Zlatibor,1.5,45,NULL,NULL,1,2020,0,1,0,1,0
9801,61550,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61cf3c3266aead000816adcc,prodaja,stanovi,Zlatibor,Zlatibor,1.5,45,NULL,NULL,1,2020,0,1,0,1,0
19740,61550,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61eee04839251c0c8c615fbc,prodaja,stanovi,Zlatibor,Zlatibor,1.5,45,NULL,NULL,1,2020,0,1,0,1,0
9140,61500,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5f206002f644ec461c1da7eb,prodaja,stanovi,"Novi Sad","Gradske lokacije",2,41,"grejanje na gas",NULL,1,2020,1,1,0,0,0
9144,61300,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5f206003f644ec461c1da7f7,prodaja,stanovi,"Novi Sad","Gradske lokacije",2,40,"grejanje na gas",NULL,1,2020,1,1,0,0,0
9811,61300,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61cf3c3166aead000816adc8,prodaja,stanovi,Zlatibor,Zlatibor,1.5,45,NULL,NULL,1,2020,0,1,0,1,0
15737,61200,https://www.4zida.rs/prodaja/stanovi/nis/oglas/pantelej/60740728d6009566dd5dd397,prodaja,stanovi,Niš,"Gradske lokacije",2,68,"grejanje na struju",NULL,1,2020,1,1,0,0,0
9816,61150,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61cf3c3066aead000816adc4,prodaja,stanovi,Zlatibor,Zlatibor,1.5,45,NULL,NULL,1,2020,0,1,0,1,0
9139,60960,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/5eb0345f27317157bf0f667b,prodaja,stanovi,"Novi Sad","Gradske lokacije",1.5,37,"grejanje na gas",NULL,1,2020,1,1,0,0,0
8555,58300,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradinsko-podgradje-gradic/61571e908d6a981a871c0a94,prodaja,stanovi,"Novi Sad",Petrovaradin,2,47,"grejanje na gas",NULL,1,2020,0,1,0,0,0
4859,58000,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/krfska/6152349b7fced32a1b36c6f2,prodaja,stanovi,Zlatibor,"Gradske lokacije",1,34,"grejanje na struju",NULL,1,2020,1,1,0,1,1
9807,58000,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61ce06dcebb5c504691acbd2,prodaja,stanovi,Zlatibor,Zlatibor,1.5,43,NULL,NULL,1,2020,0,0,0,1,0
9825,57600,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61ab6b324277d552c709f788,prodaja,stanovi,Zlatibor,Zlatibor,1.5,42,NULL,NULL,1,2020,0,0,0,1,0
9817,57150,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61ba4052ffcb4b269631461f,prodaja,stanovi,Zlatibor,Zlatibor,1.5,42,NULL,NULL,1,2020,0,0,0,1,0
7696,54000,https://www.4zida.rs/prodaja/stanovi/subotica/oglas/prozivka/5f5938ee1d315a32c074f76c,prodaja,stanovi,Subotica,"Gradske lokacije",2,41,"centralno grejanje",NULL,1,2020,1,1,0,1,0
12880,54000,https://www.4zida.rs/prodaja/stanovi/backa-palanka/oglas/gradske-lokacije/6093223aee5fe21f364c2c52,prodaja,stanovi,"Bačka Palanka","Bačka Palanka",2,85,"etažno grejanje",NULL,1,2020,0,1,0,0,0
18227,54000,https://www.4zida.rs/prodaja/stanovi/subotica/oglas/prozivka/5f5938ee1d315a32c074f76c,prodaja,stanovi,Subotica,"Gradske lokacije",2,41,"centralno grejanje",NULL,1,2020,1,1,0,1,0
14993,53650,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/6189789f36d7d13cf51b8016,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
19008,53650,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61f031ff91e82d445665f1b4,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
10892,53500,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bukovacka/60a563c49369cd35aa4d0278,prodaja,stanovi,Beograd,"Novi Beograd",1.5,33,"etažno grejanje",NULL,1,2020,1,0,0,1,0
14994,53500,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61cb63e160062b483a4ce464,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
9705,53460,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/suncani-breg/5f0043200c7cde0c973b3d73,prodaja,stanovi,Zlatibor,"Okolne lokacije",1,36,"grejanje na struju",NULL,1,2020,0,1,0,1,1
19011,53450,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61f031fe91e82d445665f1b0,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
19007,53300,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61f031fe91e82d445665f1ac,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
19012,53300,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61f031fd91e82d445665f1a8,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
14999,53100,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61d4662699ac0059c5189c98,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
15001,53100,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61d4662599ac0059c5189c94,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
14997,53050,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61d4662599ac0059c5189c90,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
15004,53000,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61eaebba9e136417d0637fb0,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
15006,53000,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61eaebbb9e136417d0637fb4,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
15007,53000,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61eee04739251c0c8c615fb8,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
19739,53000,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61eee04739251c0c8c615fb8,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
15005,52950,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61eee04639251c0c8c615fb4,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
19731,52950,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61eee04639251c0c8c615fb4,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
15000,52900,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61e848da3e35186d6030758c,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
15003,52900,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61e848db3e35186d60307590,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
9804,52800,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61e848d93e35186d60307588,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
9814,52800,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61e2ca8832850f15a87298ec,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
9822,52800,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61ca1256a447444d7d653a6a,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
9828,52800,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61e2ca8732850f15a87298e8,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
15002,52800,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61e07bfd5c3fd478d010ade5,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
9827,52750,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61e07bfc5c3fd478d010ade1,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
19732,52750,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61eee04539251c0c8c615fb0,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
9796,52700,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61e848d83e35186d60307584,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
10909,52700,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bukovacka/609c2944d1e69f13d6250378,prodaja,stanovi,Beograd,"Novi Beograd",1.5,31,"etažno grejanje",NULL,1,2020,1,0,0,1,0
10910,52700,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bukovacka/609c2944d1e69f13d625037c,prodaja,stanovi,Beograd,"Novi Beograd",1.5,31,"etažno grejanje",NULL,1,2020,1,0,0,1,0
19728,52550,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61eee04439251c0c8c615fac,prodaja,stanovi,Zlatibor,Zlatibor,1.5,39,NULL,NULL,1,2020,0,1,0,1,0
9815,52350,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61d4662499ac0059c5189c8c,prodaja,stanovi,Zlatibor,Zlatibor,1.5,38,NULL,NULL,1,2020,0,1,0,1,0
9803,52200,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61eaebb99e136417d0637fac,prodaja,stanovi,Zlatibor,Zlatibor,1.5,38,NULL,NULL,1,2020,0,1,0,1,0
16053,52000,https://www.4zida.rs/prodaja/stanovi/nis/oglas/durlan/610a806688c7c41ca2530d91,prodaja,stanovi,Niš,Pantelej,2,57,"grejanje na struju",NULL,1,2020,0,1,0,1,0
1381,51500,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/adice/61571e708d6a981a871c0a50,prodaja,stanovi,"Novi Sad","Gradske lokacije",2.5,52,"grejanje na gas",NULL,1,2020,0,1,0,0,0
19733,51000,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/ciglarska/61eee04a39251c0c8c615fc0,prodaja,stanovi,Beograd,"Zvezdara opština",2,50,"etažno grejanje",NULL,1,2020,0,0,0,0,0
9830,49300,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/prote-simica/61cb63dc60062b483a4ce453,prodaja,stanovi,Zlatibor,Zlatibor,1.5,36,NULL,NULL,1,2020,0,0,0,1,0
2286,49000,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/ulica-narcisa/60897e69396def21cd37b7f3,prodaja,stanovi,Zlatibor,Zlatibor,1.5,33,"etažno grejanje",NULL,1,2020,1,0,0,1,1
16062,49000,https://www.4zida.rs/prodaja/stanovi/nis/oglas/durlan/610a806588c7c41ca2530d8d,prodaja,stanovi,Niš,Pantelej,2,53,"grejanje na struju",NULL,1,2020,0,1,0,1,0
11046,48840,https://www.4zida.rs/prodaja/stanovi/vrnjacka-banja/oglas/centar/5f578d619a3091184f3ab1fc,prodaja,stanovi,"Vrnjačka Banja","Gradske lokacije",1,37,"norveški radijatori",NULL,1,2020,0,1,0,0,1
10893,47300,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bukovacka/60a563c59369cd35aa4d0280,prodaja,stanovi,Beograd,"Novi Beograd",1.5,43,"etažno grejanje",NULL,1,2020,1,0,0,1,0
13326,46500,https://www.4zida.rs/prodaja/kuce/beocin/oglas/gradske-lokacije/61781e7f0df9e72aea76a483,prodaja,kuce,Beočin,Beočin,2,59,"etažno grejanje",NULL,1,2020,0,0,7.24,1,0
11538,45990,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/sejkina/5ec3f4d0273171778b2e7ad1,prodaja,stanovi,Beograd,"Zvezdara opština",1.5,31,"centralno grejanje",NULL,1,2020,1,0,0,0,0
18020,45990,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/sejkina/5ec3f4d0273171778b2e7ad1,prodaja,stanovi,Beograd,"Zvezdara opština",1.5,31,"centralno grejanje",NULL,1,2020,1,0,0,0,0
8471,45600,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/lipov-gaj/5f8439be27ff025a3055d953,prodaja,stanovi,"Novi Sad",Adice,1.5,35,"grejanje na gas",NULL,1,2020,0,1,0,0,0
16082,45560,https://www.4zida.rs/prodaja/stanovi/sombor/oglas/franje-rackog/61a57cb5b554b5197607bdc9,prodaja,stanovi,Sombor,Sombor,3,67,"grejanje na gas",NULL,1,2020,0,1,0,1,1
11019,45000,https://www.4zida.rs/prodaja/kuce/beograd/oglas/30-nova/6151f9b63a17952d10082ed3,prodaja,kuce,Beograd,Ugrinovci,9,400,NULL,NULL,3,2020,0,1,5,0,0
10907,44200,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/ledine/602e454683a2a220bc7a9ef8,prodaja,stanovi,Beograd,"Novi Beograd",1.5,34,"etažno grejanje",NULL,1,2020,0,1,0,0,0
8517,42450,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/detelinara/6043b8370210311a7b4d5603,prodaja,stanovi,"Novi Sad","Gradske lokacije",1,29,NULL,NULL,1,2020,1,0,0,1,0
13457,42000,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/detelinara/6181496e6e8c0313a77fb4ba,prodaja,stanovi,"Novi Sad","Gradske lokacije",2,35,NULL,NULL,1,2020,0,0,0,1,0
10881,38500,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bukovacka/60a563c49369cd35aa4d027c,prodaja,stanovi,Beograd,"Novi Beograd",1.5,35,"etažno grejanje",NULL,1,2020,1,0,0,1,0
22109,37492,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/61855d04ab1faa71617864f1,prodaja,stanovi,"Novi Sad","Gradske lokacije",0.5,26,"grejanje na gas",NULL,1,2020,0,1,0,1,0
8472,32960,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/lipov-gaj/607182a1e08582026161fda8,prodaja,stanovi,"Novi Sad",Adice,1.5,28,"etažno grejanje",NULL,1,2020,0,1,0,1,1
11067,32000,https://www.4zida.rs/prodaja/stanovi/vrnjacka-banja/oglas/jastrebacka/6167232babc8b7380a410500,prodaja,stanovi,"Vrnjačka Banja","Gradske lokacije",0.5,24,NULL,NULL,1,2020,0,1,0,1,0
13104,31930,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/adice/60eecf7c1b7ada65062002c1,prodaja,stanovi,"Novi Sad","Gradske lokacije",0.5,22,"grejanje na gas",NULL,1,2020,0,1,0,0,0
7460,26000,https://www.4zida.rs/prodaja/kuce/subotica/oglas/bagremova/60521279c701bc7f0e02a1c5,prodaja,kuce,Subotica,"Gradske lokacije",3,100,NULL,NULL,1,2020,0,0,12.5,0,0
10185,2500,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/mlade-bosne/5f880a3c62d81c6539560243,prodaja,stanovi,Beograd,Vračar,2,49,"centralno grejanje",NULL,1,2020,0,0,0,1,1
10670,2500,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/vardarska/5fd37ffd75f88d696b56b69e,prodaja,stanovi,Beograd,Vračar,3,69,"centralno grejanje",NULL,1,2020,1,0,0,0,0
1178,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/615787b2eb076c306a1ad315,prodaja,stanovi,"Novi Sad","Gradske lokacije",2.5,62,"grejanje na gas",NULL,1,2020,1,1,0,0,0
3927,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/615787b5eb076c306a1ad31d,prodaja,stanovi,"Novi Sad","Gradske lokacije",4,63,"grejanje na gas",NULL,1,2020,1,0,0,0,0
3992,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/615787b0eb076c306a1ad30c,prodaja,stanovi,"Novi Sad","Gradske lokacije",4,85,"grejanje na gas",NULL,1,2020,1,1,0,0,0
3993,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/615787afeb076c306a1ad308,prodaja,stanovi,"Novi Sad","Gradske lokacije",4,85,"grejanje na gas",NULL,1,2020,1,1,0,0,0
3994,1,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/615787aeeb076c306a1ad303,prodaja,stanovi,"Novi Sad","Gradske lokacije",4,76,"grejanje na gas",NULL,1,2020,1,1,0,0,0
