id,price,link,offer_type,property_type,city,municipality,room_number,square_footage,heating,floor,bathroom_number,build_year,elevator,balcony,land_area,registered,parking,state
36733,143780.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/612ce5a343928c1c3e545363,prodaja,stanovi,Novi Sad,Gradske lokacije,3.0,77.0,grejanje na gas,,1,2020,1,1,0.0,1,0,
41669,142300.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/5f4778925b13955242541887,prodaja,stanovi,Novi Sad,Gradske lokacije,3.5,81.0,grejanje na gas,,1,2020,1,1,0.0,0,0,
41675,142300.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/5f46190694ab011e9b5676a7,prodaja,stanovi,Novi Sad,Gradske lokacije,3.5,81.0,grejanje na gas,,1,2020,1,1,0.0,0,0,
33539,142000.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/petra-kocica/602a76cbd3d89b3ec15257a0,prodaja,stanovi,Beograd,Novi Beograd,3.0,69.0,centralno grejanje,,1,2020,1,1,0.0,1,0,
47269,140800.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/bulevar-peka-dapcevica-okolina/5f353f43d27c105f6367f58d,prodaja,stanovi,Beograd,Voždovac opština,2.5,64.0,etažno grejanje,,1,2020,1,1,0.0,0,1,
12354,140500.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/socijalno/60ec4c2a3a16f079a95e6019,prodaja,stanovi,Novi Sad,Rotkvarija,4.0,88.0,,,1,2020,1,1,0.0,1,0,
1919,140000.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/stevana-hristica/614da083bdd317763c4acc66,prodaja,stanovi,Beograd,Palilula opština,6.0,127.0,etažno grejanje,,1,2020,0,1,0.0,0,1,
42915,140000.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/hercegovacka/5fd776799a30914b2660911d,prodaja,stanovi,Beograd,Savski Venac,2.0,49.0,centralno grejanje,,1,2020,1,1,0.0,1,0,
44081,139900.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-patrijarha-pavla-somborski-bulevar/5fb416195965bd6a9064e007,prodaja,stanovi,Novi Sad,Telep,4.0,97.0,centralno grejanje,,1,2020,1,1,0.0,0,0,
44076,139200.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-patrijarha-pavla-somborski-bulevar/5fb416195965bd6a9064e00a,prodaja,stanovi,Novi Sad,Telep,4.0,96.0,centralno grejanje,,1,2020,1,1,0.0,0,0,
26635,139000.0,https://www.4zida.rs/prodaja/stanovi/zlatibor/oglas/centar/609713e6d8a6150d2012e933,prodaja,stanovi,Zlatibor,Gradske lokacije,3.0,77.0,grejanje na struju,,1,2020,1,0,0.0,0,0,
45326,138800.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/61b70e038fcf2b307b57c203,prodaja,stanovi,Novi Sad,Gradske lokacije,4.0,77.0,,,1,2020,1,1,0.0,0,0,
24640,138000.0,https://www.4zida.rs/prodaja/kuce/ruma/oglas/gradske-lokacije/61c3632c94714f5fb40b1669,prodaja,kuce,Ruma,Ruma,4.0,192.0,grejanje na gas,,2,2020,0,1,5.0,1,1,
100,137000.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/6149fa022fb53d44bd357736,prodaja,stanovi,Novi Sad,Gradske lokacije,3.0,78.0,grejanje na gas,,1,2020,1,1,0.0,0,0,
6032,137000.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/koste-jovanovica/61a76cc7acb2021bb810fa96,prodaja,stanovi,Beograd,Voždovac opština,2.0,51.0,grejanje na gas,,1,2020,1,1,0.0,1,0,
44082,137000.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/5e67f844273171327200b3c8,prodaja,stanovi,Novi Sad,Gradske lokacije,3.0,78.0,grejanje na gas,,1,2020,1,1,0.0,0,0,
44079,136900.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/5e67f840273171327200b3b0,prodaja,stanovi,Novi Sad,Gradske lokacije,3.0,78.0,grejanje na gas,,1,2020,1,1,0.0,1,0,
2262,136000.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/60932140ee5fe21f364c2966,prodaja,stanovi,Novi Sad,Gradske lokacije,5.0,110.0,grejanje na gas,,1,2020,1,1,0.0,0,0,
36710,135100.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/5f44d598b133d4758c57b03a,prodaja,stanovi,Novi Sad,Gradske lokacije,3.0,72.0,grejanje na gas,,1,2020,1,1,0.0,0,0,
36698,135050.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/5f3fd5e8e463232f2520b343,prodaja,stanovi,Novi Sad,Gradske lokacije,3.0,72.0,grejanje na gas,,1,2020,1,1,0.0,0,0,
8213,135000.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/banjica-2/6036462a18099530de5f5544,prodaja,stanovi,Beograd,Banjica,3.0,74.0,etažno grejanje,,2,2020,1,1,0.0,1,0,
9515,135000.0,https://www.4zida.rs/prodaja/stanovi/nis/oglas/dom-zdravlja/611bd08ce30db920086d3790,prodaja,stanovi,Niš,Medijana,2.5,68.0,,,1,2020,0,0,0.0,0,0,
44400,133900.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/60faccb3ce78e956565d3d18,prodaja,stanovi,Novi Sad,Gradske lokacije,3.0,60.0,,,1,2020,1,1,0.0,1,0,
43939,133800.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-patrijarha-pavla-somborski-bulevar/5e4d9a832731710c200ee749,prodaja,stanovi,Novi Sad,Telep,3.0,113.0,grejanje na gas,,1,2020,1,1,0.0,1,0,
41678,133550.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/5f4786a887bf5a461033abf0,prodaja,stanovi,Novi Sad,Gradske lokacije,3.5,78.0,grejanje na gas,,1,2020,1,1,0.0,0,0,
43936,133500.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/5e67dc2f273171136868b4bd,prodaja,stanovi,Novi Sad,Gradske lokacije,3.0,76.0,grejanje na gas,,1,2020,1,1,0.0,1,0,
43935,132000.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/telep/5e67dc30273171136868b4c0,prodaja,stanovi,Novi Sad,Gradske lokacije,3.0,75.0,grejanje na gas,,1,2020,1,1,0.0,0,0,
24760,131330.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novi-sad-centar/610fb8021af744255a5ac22b,prodaja,stanovi,Novi Sad,Stari Grad,2.0,50.0,centralno grejanje,,1,2020,1,1,0.0,1,0,
43937,131300.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/novi-sad-centar/5f7dfa8040e5a15226124cfb,prodaja,stanovi,Novi Sad,Stari Grad,5.0,51.0,grejanje na gas,,1,2020,1,1,0.0,0,0,
2259,130810.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/bulevar-patrijarha-pavla-somborski-bulevar/61488e3cc9759d0cbb010071,prodaja,stanovi,Novi Sad,Telep,3.0,67.0,centralno grejanje,,2,2020,1,1,0.0,1,0,
44366,130190.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/salajka/5eaad22f27317158631efaed,prodaja,stanovi,Novi Sad,Gradske lokacije,3.0,79.0,grejanje na gas,,1,2020,1,1,0.0,0,0,
3976,130000.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/veljka-dugosevica/61790b0871e77a55bb28162a,prodaja,stanovi,Beograd,Zvezdara opština,2.0,65.0,centralno grejanje,,1,2020,1,1,0.0,1,0,
5737,130000.0,https://www.4zida.rs/prodaja/stanovi/beograd/oglas/zemun/60f132b4ac812d1078593220,prodaja,stanovi,Beograd,Zemun opština,3.0,76.0,centralno grejanje,,1,2020,0,1,0.0,1,0,
39256,129750.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/podbara/606ebac045fad646fe4fb0d8,prodaja,stanovi,Novi Sad,Gradske lokacije,2.5,69.0,grejanje na gas,,1,2020,1,1,0.0,0,0,
24209,129000.0,https://www.4zida.rs/prodaja/kuce/backa-topola/oglas/salas/609d94cc0096ee3bf73f8f4b,prodaja,kuce,Bačka Topola,Bačka Topola,3.0,151.0,grejanje na struju,,2,2020,0,1,200.0,1,1,
24222,129000.0,https://www.4zida.rs/prodaja/kuce/backa-topola/oglas/sencanski-put/60c7275b5c536a2ce166486d,prodaja,kuce,Bačka Topola,Okolne lokacije,4.0,179.0,etažno grejanje,,2,2020,0,1,200.0,1,1,
44367,127900.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5f1ef264d799c6302955cf33,prodaja,stanovi,Novi Sad,Gradske lokacije,4.0,97.0,etažno grejanje,,1,2020,1,1,0.0,0,0,
45348,127000.0,https://www.4zida.rs/prodaja/stanovi/novi-sad/oglas/petrovaradin/5f3f6d5f98767e638a555029,prodaja,stanovi,Novi Sad,Gradske lokacije,4.0,96.0,grejanje na gas,,1,2020,1,0,0.0,0,0,
